-0.078740	-0.106100	-0.098570	-0.073850	-0.079550	-0.078330	-0.053200	-0.045980	-0.048830	-0.100400	-0.064700	-0.032150	-0.031130	-0.141500	-0.113630	-0.154010	-0.037740	-0.033160	-0.073850	-0.090230	-0.003870	0.002750	-0.068870	-0.009460	-0.012110	-0.129700	-0.132550	-0.008340	-0.089930	-0.101730	-0.152790	-0.118510	-0.072220	-0.102030	-0.061040	-0.051570	-0.096640	-0.123600	-0.076600	-0.076190	-0.045470	-0.080060	-0.049440	-0.053910	-0.058390	-0.156860	-0.111900	-0.074360	-0.037030	-0.020550	-0.115870	-0.057980	0.014550	-0.010170	-0.217790	-0.210270	-0.032760	-0.025430	-0.130410	0.013020	-0.035200	0.009560	-0.084330	-0.138850	
-0.103150	-0.115870	-0.103450	-0.103150	-0.079550	-0.088090	-0.058090	-0.065510	-0.063480	-0.095520	-0.079350	-0.046790	-0.036010	-0.185450	-0.123390	-0.271200	-0.052390	-0.028280	-0.112920	-0.114640	-0.003870	-0.011900	-0.088400	-0.043640	-0.026750	-0.168760	-0.166730	-0.047400	-0.119220	-0.135900	-0.186970	-0.152690	-0.072220	-0.150860	-0.070800	-0.080870	-0.121050	-0.177310	-0.105900	-0.056660	-0.060120	-0.084940	-0.073850	-0.068560	-0.063270	-0.171510	-0.136310	-0.079240	-0.046790	-0.049850	-0.140280	-0.092160	-0.039160	-0.000410	-0.208030	-0.254210	-0.042520	-0.049850	-0.164590	-0.016280	-0.049850	0.004680	-0.103860	-0.153500	
-0.132450	-0.135400	-0.108340	-0.151980	-0.084430	-0.102740	-0.072730	-0.085040	-0.078120	-0.090640	-0.098880	-0.056560	-0.040890	-0.219620	-0.133160	-0.329790	-0.062150	-0.038050	-0.137330	-0.139060	-0.013630	-0.026550	-0.107930	-0.082700	-0.036520	-0.207820	-0.200910	-0.086470	-0.143640	-0.170080	-0.211390	-0.186870	-0.101520	-0.194800	-0.085450	-0.124820	-0.150350	-0.221250	-0.144960	-0.042010	-0.069890	-0.094710	-0.108030	-0.088090	-0.073040	-0.191040	-0.160730	-0.093890	-0.066320	-0.079140	-0.159810	-0.126340	-0.004980	-0.054120	-0.090840	-0.141910	-0.042520	-0.074260	-0.193890	-0.045570	-0.064490	-0.000200	-0.138040	-0.173030	
-0.166630	-0.159810	-0.127870	-0.195920	-0.099080	-0.127160	-0.082500	-0.104570	-0.092770	-0.119930	-0.108640	-0.061440	-0.045780	-0.234270	-0.157570	-0.315140	-0.057270	-0.057580	-0.142210	-0.163470	-0.023400	-0.041200	-0.122580	-0.116880	-0.046280	-0.227360	-0.230200	-0.115760	-0.158280	-0.194500	-0.226030	-0.221050	-0.150350	-0.209450	-0.095210	-0.163880	-0.165000	-0.206600	-0.164490	-0.056660	-0.074770	-0.109350	-0.112920	-0.102740	-0.087690	-0.215450	-0.185140	-0.113420	-0.071210	-0.093790	-0.169580	-0.150760	0.024310	-0.005290	-0.042010	-0.117490	-0.042520	-0.098670	-0.203650	-0.069990	-0.074260	-0.005090	-0.172220	-0.197450	
-0.186160	-0.179340	-0.152280	-0.220340	-0.128380	-0.146690	-0.097150	-0.119220	-0.102540	-0.163880	-0.108640	-0.066320	-0.045780	-0.229390	-0.181990	-0.261430	-0.047510	-0.086870	-0.117800	-0.183000	-0.028280	-0.050960	-0.127460	-0.141300	-0.051170	-0.232240	-0.230200	-0.135290	-0.163170	-0.204260	-0.226030	-0.245460	-0.189410	-0.185040	-0.114750	-0.173650	-0.169880	-0.152890	-0.154720	-0.085960	-0.069890	-0.133770	-0.093380	-0.112510	-0.097450	-0.234990	-0.194910	-0.132950	-0.071210	-0.103560	-0.164690	-0.170290	0.024310	-0.034590	0.021460	-0.058900	-0.042520	-0.108440	-0.203650	-0.084640	-0.079140	-0.005090	-0.186870	-0.216980	
-0.176390	-0.174460	-0.171810	-0.195920	-0.138140	-0.151570	-0.097150	-0.114340	-0.102540	-0.202940	-0.103760	-0.066320	-0.040890	-0.209860	-0.181990	-0.217490	-0.032860	-0.101520	-0.088500	-0.183000	-0.023400	-0.055850	-0.112810	-0.146180	-0.046280	-0.222470	-0.196020	-0.145060	-0.153400	-0.199380	-0.201620	-0.250350	-0.199180	-0.131330	-0.134280	-0.149230	-0.155230	-0.104060	-0.135190	-0.081080	-0.060120	-0.148420	-0.059200	-0.107630	-0.102340	-0.234990	-0.175370	-0.142720	-0.061440	-0.113320	-0.150040	-0.175170	-0.014750	-0.029700	-0.081080	-0.156560	-0.042520	-0.113320	-0.189010	-0.094400	-0.069380	-0.005090	-0.177100	-0.221860	
-0.147090	-0.150040	-0.166930	-0.147090	-0.133260	-0.127160	-0.087380	-0.085040	-0.102540	-0.188290	-0.093990	-0.056560	-0.031130	-0.190330	-0.142920	-0.197960	-0.027970	-0.086870	-0.059200	-0.153710	-0.018510	-0.055850	-0.093280	-0.141300	-0.046280	-0.198060	-0.137430	-0.149940	-0.133870	-0.179850	-0.167440	-0.225930	-0.169880	-0.072730	-0.134280	-0.100400	-0.121050	-0.108950	-0.125430	-0.042010	-0.050350	-0.143530	-0.034790	-0.078330	-0.092570	-0.210570	-0.131430	-0.128070	-0.041910	-0.113320	-0.120750	-0.170290	0.004780	-0.029700	0.001930	-0.088200	-0.032760	-0.113320	-0.169470	-0.099280	-0.054730	-0.005090	-0.142920	-0.202330	
-0.108030	-0.110980	-0.137630	-0.088500	-0.108850	-0.092980	-0.062970	-0.050860	-0.092770	-0.105290	-0.079350	-0.041910	-0.026250	-0.170800	-0.079450	-0.193070	-0.018210	-0.052690	-0.034790	-0.109760	-0.008750	-0.055850	-0.063990	-0.131530	-0.046280	-0.163880	-0.073950	-0.140180	-0.109460	-0.155440	-0.123490	-0.186870	-0.121050	-0.048320	-0.114750	-0.051570	-0.077110	-0.133360	-0.125430	-0.007830	-0.045470	-0.104470	-0.034790	-0.049030	-0.073040	-0.166630	-0.072840	-0.098780	-0.022380	-0.103560	-0.071920	-0.150760	0.024310	0.004480	0.026350	-0.029600	-0.022990	-0.103560	-0.145060	-0.099280	-0.044960	-0.005090	-0.103860	-0.168150	
-0.073850	-0.076800	-0.103450	-0.049440	-0.079550	-0.053910	-0.033670	-0.011800	-0.068360	0.016780	-0.059810	-0.017500	-0.016480	-0.141500	-0.015970	-0.183310	-0.013330	-0.033160	-0.020140	-0.075580	-0.008750	-0.046080	-0.034690	-0.116880	-0.041400	-0.119930	-0.025130	-0.125530	-0.075280	-0.126140	-0.084430	-0.142920	-0.086870	-0.048320	-0.080570	-0.017400	-0.047810	-0.104060	-0.110780	-0.012720	-0.030820	-0.050760	-0.044560	-0.019730	-0.053510	-0.117800	-0.024010	-0.069480	-0.002850	-0.084030	-0.027970	-0.121460	0.004780	0.014240	-0.037130	-0.029600	-0.008340	-0.088910	-0.120650	-0.094400	-0.030310	-0.009970	-0.074560	-0.133970	
-0.068970	-0.057270	-0.088810	-0.029910	-0.060020	-0.029500	-0.019020	0.012610	-0.043950	0.109560	-0.045170	0.002030	-0.006710	-0.097550	0.013330	-0.158890	-0.003560	-0.028280	-0.005490	-0.060930	-0.008750	-0.041200	-0.020040	-0.102230	-0.021870	-0.080870	0.004170	-0.106000	-0.045980	-0.101730	-0.050250	-0.118510	-0.072220	-0.058090	-0.041500	0.007020	-0.052690	-0.011290	-0.086360	-0.032250	-0.016170	-0.021460	-0.049440	-0.000200	-0.033980	-0.064090	-0.004480	-0.045060	0.002030	-0.059610	0.001320	-0.092160	-0.029400	0.004480	0.045880	-0.024720	-0.003460	-0.064490	-0.091350	-0.084640	-0.015670	-0.009970	-0.069680	-0.114440	
-0.073850	-0.057270	-0.098570	-0.025020	-0.045370	-0.019730	-0.009260	0.027260	-0.014650	0.129090	-0.030520	0.011800	-0.006710	-0.034080	-0.001320	-0.144250	0.001320	-0.033160	-0.000610	-0.060930	-0.003870	-0.031430	-0.005390	-0.087590	-0.007220	-0.056460	0.009050	-0.086470	-0.021570	-0.082190	-0.025840	-0.118510	-0.081990	-0.058090	-0.007320	0.021670	-0.086870	0.081480	-0.057070	-0.022480	0.003360	-0.016580	-0.039670	0.004680	-0.024210	-0.025020	-0.009360	-0.035300	0.002030	-0.044960	0.001320	-0.077510	-0.024520	0.019120	-0.071310	-0.024720	0.001420	-0.044960	-0.066940	-0.065100	-0.001020	-0.005090	-0.074560	-0.119320	
-0.078740	-0.052390	-0.137630	-0.015260	-0.040490	-0.024620	-0.009260	0.022380	0.009770	0.070500	-0.025630	0.011800	-0.001830	0.019630	-0.035500	-0.144250	-0.003560	-0.028280	-0.010380	-0.056050	0.001020	-0.021670	-0.000510	-0.068050	0.007430	-0.051570	-0.010480	-0.071820	-0.002030	-0.072430	-0.016070	-0.133160	-0.101520	-0.043440	0.002440	0.031430	-0.116170	0.096130	-0.047300	0.011700	0.018010	-0.031230	-0.025020	0.004680	-0.014440	-0.005490	-0.028890	-0.035300	0.002030	-0.035200	-0.003560	-0.067750	0.009660	-0.000410	-0.061540	-0.044250	0.001420	-0.025430	-0.057170	-0.045570	0.013630	0.004680	-0.084330	-0.138850	
-0.083620	-0.052390	-0.191350	-0.000610	-0.040490	-0.029500	-0.009260	0.017500	0.029300	-0.012510	-0.035400	0.002030	-0.001830	0.034280	-0.059920	-0.163780	-0.008440	-0.008750	-0.034790	-0.036520	0.005900	-0.011900	-0.000510	-0.058290	0.012310	-0.051570	-0.039770	-0.066940	0.002850	-0.067550	-0.020960	-0.138040	-0.125940	-0.028790	-0.007320	0.031430	-0.125940	0.032650	-0.052190	0.026350	0.018010	-0.041000	-0.029910	-0.000200	-0.014440	-0.010380	-0.048420	-0.035300	-0.002850	-0.025430	-0.018210	-0.053100	-0.004980	-0.015060	-0.095720	-0.102840	-0.003460	-0.015670	-0.052290	-0.040690	0.018510	0.009560	-0.084330	-0.163270	
-0.083620	-0.047510	-0.220640	0.004270	-0.040490	-0.029500	-0.014140	0.007730	0.024410	-0.071110	-0.054930	-0.007730	-0.001830	0.000100	-0.064800	-0.183310	-0.023090	0.005900	-0.054320	-0.012110	0.005900	-0.002140	-0.010270	-0.043640	0.007430	-0.056460	-0.054420	-0.062050	-0.006920	-0.062660	-0.030720	-0.128280	-0.130820	-0.014140	-0.041500	0.021670	-0.111290	-0.035710	-0.057070	0.011700	0.008240	-0.031230	-0.044560	-0.009970	-0.014440	-0.034790	-0.058190	-0.030420	-0.007730	-0.015670	-0.027970	-0.038450	-0.019630	0.014240	-0.168970	-0.132140	-0.008340	-0.020550	-0.062050	-0.040690	0.013630	0.014440	-0.084330	-0.168150	
-0.083620	-0.032860	-0.186460	-0.000610	-0.040490	-0.024620	-0.019020	0.002850	0.000000	-0.066220	-0.074460	-0.007730	-0.006710	-0.068260	-0.055030	-0.168660	-0.027970	0.015670	-0.059200	0.002540	0.001020	-0.002140	-0.020040	-0.038760	-0.007220	-0.051570	-0.064190	-0.066940	-0.026450	-0.062660	-0.050250	-0.098980	-0.121050	-0.014140	-0.085450	0.007020	-0.072220	-0.060120	-0.047300	-0.022480	-0.016170	-0.011700	-0.054320	-0.014850	-0.019330	-0.064090	-0.053300	-0.035300	-0.017500	0.003870	-0.037740	-0.028690	-0.019630	-0.029700	-0.134790	-0.137020	-0.008340	-0.035200	-0.071820	-0.045570	-0.001020	0.014440	-0.084330	-0.158390	
